mnemonic,arg_position,arg_name,arg_type
CMD_COMM_TX_ENABLE_047,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_047,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_047,0,dbm,int8
CMD_COMM_DUMP_START_047,0,vc_id,uint8
CMD_COMM_DUMP_STOP_047,0,vc_id,uint8
CMD_CDH_TIME_SYNC_047,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_047,0,path,string
CMD_CDH_MEM_DUMP_047,0,addr,uint32
CMD_CDH_MEM_DUMP_047,1,len,uint16
CMD_CDH_MEM_PATCH_047,0,addr,uint32
CMD_CDH_MEM_PATCH_047,1,data,bytes
CMD_THERMAL_HTR_ON_047,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_047,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_047,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_047,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_047,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_047,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_048,0,channel,uint8
CMD_EPS_PWR_ON_048,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_048,0,channel,uint8
CMD_EPS_BATT_TRICKLE_048,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_048,0,array_id,uint8
CMD_EPS_SOLAR_STOW_048,0,array_id,uint8
CMD_ADCS_MODE_SET_048,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_048,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_048,1,rpm,int16
CMD_ADCS_RW_STOP_048,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_048,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_048,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_048,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_048,0,quat_x,float32
CMD_ADCS_ATT_SLEW_048,1,quat_y,float32
CMD_ADCS_ATT_SLEW_048,2,quat_z,float32
CMD_ADCS_ATT_SLEW_048,3,quat_w,float32
CMD_COMM_TX_ENABLE_048,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_048,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_048,0,dbm,int8
CMD_COMM_DUMP_START_048,0,vc_id,uint8
CMD_COMM_DUMP_STOP_048,0,vc_id,uint8
CMD_CDH_TIME_SYNC_048,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_048,0,path,string
CMD_CDH_MEM_DUMP_048,0,addr,uint32
CMD_CDH_MEM_DUMP_048,1,len,uint16
CMD_CDH_MEM_PATCH_048,0,addr,uint32
CMD_CDH_MEM_PATCH_048,1,data,bytes
CMD_THERMAL_HTR_ON_048,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_048,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_048,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_048,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_048,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_048,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_049,0,channel,uint8
CMD_EPS_PWR_ON_049,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_049,0,channel,uint8
CMD_EPS_BATT_TRICKLE_049,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_049,0,array_id,uint8
CMD_EPS_SOLAR_STOW_049,0,array_id,uint8
CMD_ADCS_MODE_SET_049,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_049,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_049,1,rpm,int16
CMD_ADCS_RW_STOP_049,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_049,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_049,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_049,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_049,0,quat_x,float32
CMD_ADCS_ATT_SLEW_049,1,quat_y,float32
CMD_ADCS_ATT_SLEW_049,2,quat_z,float32
CMD_ADCS_ATT_SLEW_049,3,quat_w,float32
CMD_COMM_TX_ENABLE_049,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_049,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_049,0,dbm,int8
CMD_COMM_DUMP_START_049,0,vc_id,uint8
CMD_COMM_DUMP_STOP_049,0,vc_id,uint8
CMD_CDH_TIME_SYNC_049,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_049,0,path,string
CMD_CDH_MEM_DUMP_049,0,addr,uint32
CMD_CDH_MEM_DUMP_049,1,len,uint16
CMD_CDH_MEM_PATCH_049,0,addr,uint32
CMD_CDH_MEM_PATCH_049,1,data,bytes
CMD_THERMAL_HTR_ON_049,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_049,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_049,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_049,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_049,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_049,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_050,0,channel,uint8
CMD_EPS_PWR_ON_050,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_050,0,channel,uint8
CMD_EPS_BATT_TRICKLE_050,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_050,0,array_id,uint8
CMD_EPS_SOLAR_STOW_050,0,array_id,uint8
CMD_ADCS_MODE_SET_050,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_050,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_050,1,rpm,int16
CMD_ADCS_RW_STOP_050,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_050,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_050,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_050,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_050,0,quat_x,float32
CMD_ADCS_ATT_SLEW_050,1,quat_y,float32
CMD_ADCS_ATT_SLEW_050,2,quat_z,float32
CMD_ADCS_ATT_SLEW_050,3,quat_w,float32
CMD_COMM_TX_ENABLE_050,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_050,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_050,0,dbm,int8
CMD_COMM_DUMP_START_050,0,vc_id,uint8
CMD_COMM_DUMP_STOP_050,0,vc_id,uint8
CMD_CDH_TIME_SYNC_050,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_050,0,path,string
CMD_CDH_MEM_DUMP_050,0,addr,uint32
CMD_CDH_MEM_DUMP_050,1,len,uint16
CMD_CDH_MEM_PATCH_050,0,addr,uint32
CMD_CDH_MEM_PATCH_050,1,data,bytes
CMD_THERMAL_HTR_ON_050,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_050,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_050,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_050,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_050,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_050,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_051,0,channel,uint8
CMD_EPS_PWR_ON_051,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_051,0,channel,uint8
CMD_EPS_BATT_TRICKLE_051,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_051,0,array_id,uint8
CMD_EPS_SOLAR_STOW_051,0,array_id,uint8
CMD_ADCS_MODE_SET_051,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_051,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_051,1,rpm,int16
CMD_ADCS_RW_STOP_051,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_051,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_051,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_051,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_051,0,quat_x,float32
CMD_ADCS_ATT_SLEW_051,1,quat_y,float32
CMD_ADCS_ATT_SLEW_051,2,quat_z,float32
CMD_ADCS_ATT_SLEW_051,3,quat_w,float32
CMD_COMM_TX_ENABLE_051,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_051,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_051,0,dbm,int8
CMD_COMM_DUMP_START_051,0,vc_id,uint8
CMD_COMM_DUMP_STOP_051,0,vc_id,uint8
CMD_CDH_TIME_SYNC_051,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_051,0,path,string
CMD_CDH_MEM_DUMP_051,0,addr,uint32
CMD_CDH_MEM_DUMP_051,1,len,uint16
CMD_CDH_MEM_PATCH_051,0,addr,uint32
CMD_CDH_MEM_PATCH_051,1,data,bytes
CMD_THERMAL_HTR_ON_051,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_051,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_051,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_051,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_051,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_051,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_052,0,channel,uint8
CMD_EPS_PWR_ON_052,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_052,0,channel,uint8
CMD_EPS_BATT_TRICKLE_052,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_052,0,array_id,uint8
CMD_EPS_SOLAR_STOW_052,0,array_id,uint8
CMD_ADCS_MODE_SET_052,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_052,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_052,1,rpm,int16
CMD_ADCS_RW_STOP_052,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_052,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_052,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_052,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_052,0,quat_x,float32
CMD_ADCS_ATT_SLEW_052,1,quat_y,float32
CMD_ADCS_ATT_SLEW_052,2,quat_z,float32
CMD_ADCS_ATT_SLEW_052,3,quat_w,float32
CMD_COMM_TX_ENABLE_052,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_052,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_052,0,dbm,int8
CMD_COMM_DUMP_START_052,0,vc_id,uint8
CMD_COMM_DUMP_STOP_052,0,vc_id,uint8
CMD_CDH_TIME_SYNC_052,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_052,0,path,string
CMD_CDH_MEM_DUMP_052,0,addr,uint32
CMD_CDH_MEM_DUMP_052,1,len,uint16
CMD_CDH_MEM_PATCH_052,0,addr,uint32
CMD_CDH_MEM_PATCH_052,1,data,bytes
CMD_THERMAL_HTR_ON_052,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_052,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_052,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_052,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_052,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_052,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_053,0,channel,uint8
CMD_EPS_PWR_ON_053,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_053,0,channel,uint8
CMD_EPS_BATT_TRICKLE_053,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_053,0,array_id,uint8
CMD_EPS_SOLAR_STOW_053,0,array_id,uint8
CMD_ADCS_MODE_SET_053,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_053,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_053,1,rpm,int16
CMD_ADCS_RW_STOP_053,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_053,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_053,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_053,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_053,0,quat_x,float32
CMD_ADCS_ATT_SLEW_053,1,quat_y,float32
CMD_ADCS_ATT_SLEW_053,2,quat_z,float32
CMD_ADCS_ATT_SLEW_053,3,quat_w,float32
CMD_COMM_TX_ENABLE_053,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_053,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_053,0,dbm,int8
CMD_COMM_DUMP_START_053,0,vc_id,uint8
CMD_COMM_DUMP_STOP_053,0,vc_id,uint8
CMD_CDH_TIME_SYNC_053,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_053,0,path,string
CMD_CDH_MEM_DUMP_053,0,addr,uint32
CMD_CDH_MEM_DUMP_053,1,len,uint16
CMD_CDH_MEM_PATCH_053,0,addr,uint32
CMD_CDH_MEM_PATCH_053,1,data,bytes
CMD_THERMAL_HTR_ON_053,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_053,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_053,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_053,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_053,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_053,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_054,0,channel,uint8
CMD_EPS_PWR_ON_054,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_054,0,channel,uint8
CMD_EPS_BATT_TRICKLE_054,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_054,0,array_id,uint8
CMD_EPS_SOLAR_STOW_054,0,array_id,uint8
CMD_ADCS_MODE_SET_054,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_054,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_054,1,rpm,int16
CMD_ADCS_RW_STOP_054,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_054,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_054,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_054,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_054,0,quat_x,float32
CMD_ADCS_ATT_SLEW_054,1,quat_y,float32
CMD_ADCS_ATT_SLEW_054,2,quat_z,float32
CMD_ADCS_ATT_SLEW_054,3,quat_w,float32
CMD_COMM_TX_ENABLE_054,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_054,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_054,0,dbm,int8
CMD_COMM_DUMP_START_054,0,vc_id,uint8
CMD_COMM_DUMP_STOP_054,0,vc_id,uint8
CMD_CDH_TIME_SYNC_054,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_054,0,path,string
CMD_CDH_MEM_DUMP_054,0,addr,uint32
CMD_CDH_MEM_DUMP_054,1,len,uint16
CMD_CDH_MEM_PATCH_054,0,addr,uint32
CMD_CDH_MEM_PATCH_054,1,data,bytes
CMD_THERMAL_HTR_ON_054,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_054,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_054,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_054,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_054,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_054,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_055,0,channel,uint8
CMD_EPS_PWR_ON_055,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_055,0,channel,uint8
CMD_EPS_BATT_TRICKLE_055,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_055,0,array_id,uint8
CMD_EPS_SOLAR_STOW_055,0,array_id,uint8
CMD_ADCS_MODE_SET_055,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_055,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_055,1,rpm,int16
CMD_ADCS_RW_STOP_055,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_055,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_055,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_055,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_055,0,quat_x,float32
CMD_ADCS_ATT_SLEW_055,1,quat_y,float32
CMD_ADCS_ATT_SLEW_055,2,quat_z,float32
CMD_ADCS_ATT_SLEW_055,3,quat_w,float32
CMD_COMM_TX_ENABLE_055,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_055,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_055,0,dbm,int8
CMD_COMM_DUMP_START_055,0,vc_id,uint8
CMD_COMM_DUMP_STOP_055,0,vc_id,uint8
CMD_CDH_TIME_SYNC_055,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_055,0,path,string
CMD_CDH_MEM_DUMP_055,0,addr,uint32
CMD_CDH_MEM_DUMP_055,1,len,uint16
CMD_CDH_MEM_PATCH_055,0,addr,uint32
CMD_CDH_MEM_PATCH_055,1,data,bytes
CMD_THERMAL_HTR_ON_055,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_055,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_055,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_055,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_055,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_055,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_056,0,channel,uint8
CMD_EPS_PWR_ON_056,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_056,0,channel,uint8
CMD_EPS_BATT_TRICKLE_056,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_056,0,array_id,uint8
CMD_EPS_SOLAR_STOW_056,0,array_id,uint8
CMD_ADCS_MODE_SET_056,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_056,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_056,1,rpm,int16
CMD_ADCS_RW_STOP_056,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_056,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_056,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_056,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_056,0,quat_x,float32
CMD_ADCS_ATT_SLEW_056,1,quat_y,float32
CMD_ADCS_ATT_SLEW_056,2,quat_z,float32
CMD_ADCS_ATT_SLEW_056,3,quat_w,float32
CMD_COMM_TX_ENABLE_056,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_056,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_056,0,dbm,int8
CMD_COMM_DUMP_START_056,0,vc_id,uint8
CMD_COMM_DUMP_STOP_056,0,vc_id,uint8
CMD_CDH_TIME_SYNC_056,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_056,0,path,string
CMD_CDH_MEM_DUMP_056,0,addr,uint32
CMD_CDH_MEM_DUMP_056,1,len,uint16
CMD_CDH_MEM_PATCH_056,0,addr,uint32
CMD_CDH_MEM_PATCH_056,1,data,bytes
CMD_THERMAL_HTR_ON_056,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_056,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_056,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_056,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_056,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_056,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_057,0,channel,uint8
CMD_EPS_PWR_ON_057,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_057,0,channel,uint8
CMD_EPS_BATT_TRICKLE_057,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_057,0,array_id,uint8
CMD_EPS_SOLAR_STOW_057,0,array_id,uint8
CMD_ADCS_MODE_SET_057,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_057,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_057,1,rpm,int16
CMD_ADCS_RW_STOP_057,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_057,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_057,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_057,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_057,0,quat_x,float32
CMD_ADCS_ATT_SLEW_057,1,quat_y,float32
CMD_ADCS_ATT_SLEW_057,2,quat_z,float32
CMD_ADCS_ATT_SLEW_057,3,quat_w,float32
CMD_COMM_TX_ENABLE_057,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_057,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_057,0,dbm,int8
CMD_COMM_DUMP_START_057,0,vc_id,uint8
CMD_COMM_DUMP_STOP_057,0,vc_id,uint8
CMD_CDH_TIME_SYNC_057,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_057,0,path,string
CMD_CDH_MEM_DUMP_057,0,addr,uint32
CMD_CDH_MEM_DUMP_057,1,len,uint16
CMD_CDH_MEM_PATCH_057,0,addr,uint32
CMD_CDH_MEM_PATCH_057,1,data,bytes
CMD_THERMAL_HTR_ON_057,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_057,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_057,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_057,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_057,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_057,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_058,0,channel,uint8
CMD_EPS_PWR_ON_058,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_058,0,channel,uint8
CMD_EPS_BATT_TRICKLE_058,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_058,0,array_id,uint8
CMD_EPS_SOLAR_STOW_058,0,array_id,uint8
CMD_ADCS_MODE_SET_058,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_058,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_058,1,rpm,int16
CMD_ADCS_RW_STOP_058,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_058,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_058,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_058,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_058,0,quat_x,float32
CMD_ADCS_ATT_SLEW_058,1,quat_y,float32
CMD_ADCS_ATT_SLEW_058,2,quat_z,float32
CMD_ADCS_ATT_SLEW_058,3,quat_w,float32
CMD_COMM_TX_ENABLE_058,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_058,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_058,0,dbm,int8
CMD_COMM_DUMP_START_058,0,vc_id,uint8
CMD_COMM_DUMP_STOP_058,0,vc_id,uint8
CMD_CDH_TIME_SYNC_058,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_058,0,path,string
CMD_CDH_MEM_DUMP_058,0,addr,uint32
CMD_CDH_MEM_DUMP_058,1,len,uint16
CMD_CDH_MEM_PATCH_058,0,addr,uint32
CMD_CDH_MEM_PATCH_058,1,data,bytes
CMD_THERMAL_HTR_ON_058,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_058,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_058,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_058,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_058,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_058,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_059,0,channel,uint8
CMD_EPS_PWR_ON_059,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_059,0,channel,uint8
CMD_EPS_BATT_TRICKLE_059,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_059,0,array_id,uint8
CMD_EPS_SOLAR_STOW_059,0,array_id,uint8
CMD_ADCS_MODE_SET_059,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_059,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_059,1,rpm,int16
CMD_ADCS_RW_STOP_059,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_059,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_059,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_059,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_059,0,quat_x,float32
CMD_ADCS_ATT_SLEW_059,1,quat_y,float32
CMD_ADCS_ATT_SLEW_059,2,quat_z,float32
CMD_ADCS_ATT_SLEW_059,3,quat_w,float32
CMD_COMM_TX_ENABLE_059,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_059,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_059,0,dbm,int8
CMD_COMM_DUMP_START_059,0,vc_id,uint8
CMD_COMM_DUMP_STOP_059,0,vc_id,uint8
CMD_CDH_TIME_SYNC_059,0,epoch_s,uint32
CMD_CDH_FILE_DELETE_059,0,path,string
CMD_CDH_MEM_DUMP_059,0,addr,uint32
CMD_CDH_MEM_DUMP_059,1,len,uint16
CMD_CDH_MEM_PATCH_059,0,addr,uint32
CMD_CDH_MEM_PATCH_059,1,data,bytes
CMD_THERMAL_HTR_ON_059,0,heater_id,uint8
CMD_THERMAL_HTR_OFF_059,0,heater_id,uint8
CMD_THERMAL_HTR_AUTO_059,0,heater_id,uint8
CMD_PAYLOAD_IMG_CAPTURE_059,0,integration_ms,uint16
CMD_PAYLOAD_IMG_CAPTURE_059,1,filter,ENUM_FILTER
CMD_PAYLOAD_INST_CAL_059,0,cal_mode,ENUM_CAL_MODE
CMD_EPS_PWR_ON_060,0,channel,uint8
CMD_EPS_PWR_ON_060,1,mode,ENUM_PWR_MODE
CMD_EPS_PWR_OFF_060,0,channel,uint8
CMD_EPS_BATT_TRICKLE_060,0,rate_ma,uint16
CMD_EPS_SOLAR_DEPLOY_060,0,array_id,uint8
CMD_EPS_SOLAR_STOW_060,0,array_id,uint8
CMD_ADCS_MODE_SET_060,0,mode,ENUM_ADCS_MODE
CMD_ADCS_RW_SPIN_060,0,wheel_id,uint8
CMD_ADCS_RW_SPIN_060,1,rpm,int16
CMD_ADCS_RW_STOP_060,0,wheel_id,uint8
CMD_ADCS_MTQ_FIRE_060,0,axis,ENUM_MTQ_AXIS
CMD_ADCS_MTQ_FIRE_060,1,duration_s,uint16
CMD_ADCS_STAR_TRACK_060,0,tracker_id,uint8
CMD_ADCS_ATT_SLEW_060,0,quat_x,float32
CMD_ADCS_ATT_SLEW_060,1,quat_y,float32
CMD_ADCS_ATT_SLEW_060,2,quat_z,float32
CMD_ADCS_ATT_SLEW_060,3,quat_w,float32
CMD_COMM_TX_ENABLE_060,0,band,ENUM_RF_BAND
CMD_COMM_TX_DISABLE_060,0,band,ENUM_RF_BAND
CMD_COMM_TX_POWER_060,0,dbm,int8
