alert_id,type,severity,watched_telemetry,condition,description,fdir_id,page,fsw_min_version,owner,created,updated,ack_required,auto_clear,notes
ALT_PAYLOAD_AUX_0369,threshold,WARNING,TLM_PAYLOAD_AUX_01,value > 1000,PAYLOAD auxiliary 1 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0370,threshold,WARNING,TLM_PROP_AUX_02,value > 1000,PROP auxiliary 2 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0371,threshold,WARNING,TLM_EPS_AUX_03,value > 1000,EPS auxiliary 3 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0372,threshold,WARNING,TLM_ADCS_AUX_04,value > 1000,ADCS auxiliary 4 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0373,threshold,WARNING,TLM_COMM_AUX_05,value > 1000,COMM auxiliary 5 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0374,threshold,WARNING,TLM_CDH_AUX_06,value > 1000,CDH auxiliary 6 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0375,threshold,WARNING,TLM_THERMAL_AUX_07,value > 1000,THERMAL auxiliary 7 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0376,threshold,WARNING,TLM_PAYLOAD_AUX_08,value > 1000,PAYLOAD auxiliary 8 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0377,threshold,WARNING,TLM_PROP_AUX_09,value > 1000,PROP auxiliary 9 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0378,threshold,WARNING,TLM_EPS_AUX_10,value > 1000,EPS auxiliary 10 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0379,threshold,WARNING,TLM_ADCS_AUX_11,value > 1000,ADCS auxiliary 11 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0380,threshold,WARNING,TLM_COMM_AUX_12,value > 1000,COMM auxiliary 12 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0381,threshold,WARNING,TLM_CDH_AUX_13,value > 1000,CDH auxiliary 13 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0382,threshold,WARNING,TLM_THERMAL_AUX_14,value > 1000,THERMAL auxiliary 14 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0383,threshold,WARNING,TLM_PAYLOAD_AUX_15,value > 1000,PAYLOAD auxiliary 15 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0384,threshold,WARNING,TLM_PROP_AUX_00,value > 1000,PROP auxiliary 0 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0385,threshold,WARNING,TLM_EPS_AUX_01,value > 1000,EPS auxiliary 1 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0386,threshold,WARNING,TLM_ADCS_AUX_02,value > 1000,ADCS auxiliary 2 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0387,threshold,WARNING,TLM_COMM_AUX_03,value > 1000,COMM auxiliary 3 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0388,threshold,WARNING,TLM_CDH_AUX_04,value > 1000,CDH auxiliary 4 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0389,threshold,WARNING,TLM_THERMAL_AUX_05,value > 1000,THERMAL auxiliary 5 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0390,threshold,WARNING,TLM_PAYLOAD_AUX_06,value > 1000,PAYLOAD auxiliary 6 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0391,threshold,WARNING,TLM_PROP_AUX_07,value > 1000,PROP auxiliary 7 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0392,threshold,WARNING,TLM_EPS_AUX_08,value > 1000,EPS auxiliary 8 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0393,threshold,WARNING,TLM_ADCS_AUX_09,value > 1000,ADCS auxiliary 9 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0394,threshold,WARNING,TLM_COMM_AUX_10,value > 1000,COMM auxiliary 10 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0395,threshold,WARNING,TLM_CDH_AUX_11,value > 1000,CDH auxiliary 11 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0396,threshold,WARNING,TLM_THERMAL_AUX_12,value > 1000,THERMAL auxiliary 12 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0397,threshold,WARNING,TLM_PAYLOAD_AUX_13,value > 1000,PAYLOAD auxiliary 13 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0398,threshold,WARNING,TLM_PROP_AUX_14,value > 1000,PROP auxiliary 14 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0399,threshold,WARNING,TLM_EPS_AUX_15,value > 1000,EPS auxiliary 15 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0400,threshold,WARNING,TLM_ADCS_AUX_00,value > 1000,ADCS auxiliary 0 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0401,threshold,WARNING,TLM_COMM_AUX_01,value > 1000,COMM auxiliary 1 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0402,threshold,WARNING,TLM_CDH_AUX_02,value > 1000,CDH auxiliary 2 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0403,threshold,WARNING,TLM_THERMAL_AUX_03,value > 1000,THERMAL auxiliary 3 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0404,threshold,WARNING,TLM_PAYLOAD_AUX_04,value > 1000,PAYLOAD auxiliary 4 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0405,threshold,WARNING,TLM_PROP_AUX_05,value > 1000,PROP auxiliary 5 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0406,threshold,WARNING,TLM_EPS_AUX_06,value > 1000,EPS auxiliary 6 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0407,threshold,WARNING,TLM_ADCS_AUX_07,value > 1000,ADCS auxiliary 7 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0408,threshold,WARNING,TLM_COMM_AUX_08,value > 1000,COMM auxiliary 8 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0409,threshold,WARNING,TLM_CDH_AUX_09,value > 1000,CDH auxiliary 9 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0410,threshold,WARNING,TLM_THERMAL_AUX_10,value > 1000,THERMAL auxiliary 10 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0411,threshold,WARNING,TLM_PAYLOAD_AUX_11,value > 1000,PAYLOAD auxiliary 11 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0412,threshold,WARNING,TLM_PROP_AUX_12,value > 1000,PROP auxiliary 12 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0413,threshold,WARNING,TLM_EPS_AUX_13,value > 1000,EPS auxiliary 13 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0414,threshold,WARNING,TLM_ADCS_AUX_14,value > 1000,ADCS auxiliary 14 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0415,threshold,WARNING,TLM_COMM_AUX_15,value > 1000,COMM auxiliary 15 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0416,threshold,WARNING,TLM_CDH_AUX_00,value > 1000,CDH auxiliary 0 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0417,threshold,WARNING,TLM_THERMAL_AUX_01,value > 1000,THERMAL auxiliary 1 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0418,threshold,WARNING,TLM_PAYLOAD_AUX_02,value > 1000,PAYLOAD auxiliary 2 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0419,threshold,WARNING,TLM_PROP_AUX_03,value > 1000,PROP auxiliary 3 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0420,threshold,WARNING,TLM_EPS_AUX_04,value > 1000,EPS auxiliary 4 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0421,threshold,WARNING,TLM_ADCS_AUX_05,value > 1000,ADCS auxiliary 5 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0422,threshold,WARNING,TLM_COMM_AUX_06,value > 1000,COMM auxiliary 6 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0423,threshold,WARNING,TLM_CDH_AUX_07,value > 1000,CDH auxiliary 7 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0424,threshold,WARNING,TLM_THERMAL_AUX_08,value > 1000,THERMAL auxiliary 8 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0425,threshold,WARNING,TLM_PAYLOAD_AUX_09,value > 1000,PAYLOAD auxiliary 9 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0426,threshold,WARNING,TLM_PROP_AUX_10,value > 1000,PROP auxiliary 10 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0427,threshold,WARNING,TLM_EPS_AUX_11,value > 1000,EPS auxiliary 11 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0428,threshold,WARNING,TLM_ADCS_AUX_12,value > 1000,ADCS auxiliary 12 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0429,threshold,WARNING,TLM_COMM_AUX_13,value > 1000,COMM auxiliary 13 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0430,threshold,WARNING,TLM_CDH_AUX_14,value > 1000,CDH auxiliary 14 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0431,threshold,WARNING,TLM_THERMAL_AUX_15,value > 1000,THERMAL auxiliary 15 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0432,threshold,WARNING,TLM_PAYLOAD_AUX_00,value > 1000,PAYLOAD auxiliary 0 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0433,threshold,WARNING,TLM_PROP_AUX_01,value > 1000,PROP auxiliary 1 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0434,threshold,WARNING,TLM_EPS_AUX_02,value > 1000,EPS auxiliary 2 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0435,threshold,WARNING,TLM_ADCS_AUX_03,value > 1000,ADCS auxiliary 3 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0436,threshold,WARNING,TLM_COMM_AUX_04,value > 1000,COMM auxiliary 4 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0437,threshold,WARNING,TLM_CDH_AUX_05,value > 1000,CDH auxiliary 5 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0438,threshold,WARNING,TLM_THERMAL_AUX_06,value > 1000,THERMAL auxiliary 6 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0439,threshold,WARNING,TLM_PAYLOAD_AUX_07,value > 1000,PAYLOAD auxiliary 7 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0440,threshold,WARNING,TLM_PROP_AUX_08,value > 1000,PROP auxiliary 8 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0441,threshold,WARNING,TLM_EPS_AUX_09,value > 1000,EPS auxiliary 9 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0442,threshold,WARNING,TLM_ADCS_AUX_10,value > 1000,ADCS auxiliary 10 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0443,threshold,WARNING,TLM_COMM_AUX_11,value > 1000,COMM auxiliary 11 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0444,threshold,WARNING,TLM_CDH_AUX_12,value > 1000,CDH auxiliary 12 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0445,threshold,WARNING,TLM_THERMAL_AUX_13,value > 1000,THERMAL auxiliary 13 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0446,threshold,WARNING,TLM_PAYLOAD_AUX_14,value > 1000,PAYLOAD auxiliary 14 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0447,threshold,WARNING,TLM_PROP_AUX_15,value > 1000,PROP auxiliary 15 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0448,threshold,WARNING,TLM_EPS_AUX_00,value > 1000,EPS auxiliary 0 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0449,threshold,WARNING,TLM_ADCS_AUX_01,value > 1000,ADCS auxiliary 1 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0450,threshold,WARNING,TLM_COMM_AUX_02,value > 1000,COMM auxiliary 2 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0451,threshold,WARNING,TLM_CDH_AUX_03,value > 1000,CDH auxiliary 3 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0452,threshold,WARNING,TLM_THERMAL_AUX_04,value > 1000,THERMAL auxiliary 4 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0453,threshold,WARNING,TLM_PAYLOAD_AUX_05,value > 1000,PAYLOAD auxiliary 5 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0454,threshold,WARNING,TLM_PROP_AUX_06,value > 1000,PROP auxiliary 6 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0455,threshold,WARNING,TLM_EPS_AUX_07,value > 1000,EPS auxiliary 7 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0456,threshold,WARNING,TLM_ADCS_AUX_08,value > 1000,ADCS auxiliary 8 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0457,threshold,WARNING,TLM_COMM_AUX_09,value > 1000,COMM auxiliary 9 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0458,threshold,WARNING,TLM_CDH_AUX_10,value > 1000,CDH auxiliary 10 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0459,threshold,WARNING,TLM_THERMAL_AUX_11,value > 1000,THERMAL auxiliary 11 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0460,threshold,WARNING,TLM_PAYLOAD_AUX_12,value > 1000,PAYLOAD auxiliary 12 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0461,threshold,WARNING,TLM_PROP_AUX_13,value > 1000,PROP auxiliary 13 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0462,threshold,WARNING,TLM_EPS_AUX_14,value > 1000,EPS auxiliary 14 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0463,threshold,WARNING,TLM_ADCS_AUX_15,value > 1000,ADCS auxiliary 15 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0464,threshold,WARNING,TLM_COMM_AUX_00,value > 1000,COMM auxiliary 0 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0465,threshold,WARNING,TLM_CDH_AUX_01,value > 1000,CDH auxiliary 1 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0466,threshold,WARNING,TLM_THERMAL_AUX_02,value > 1000,THERMAL auxiliary 2 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0467,threshold,WARNING,TLM_PAYLOAD_AUX_03,value > 1000,PAYLOAD auxiliary 3 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0468,threshold,WARNING,TLM_PROP_AUX_04,value > 1000,PROP auxiliary 4 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0469,threshold,WARNING,TLM_EPS_AUX_05,value > 1000,EPS auxiliary 5 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0470,threshold,WARNING,TLM_ADCS_AUX_06,value > 1000,ADCS auxiliary 6 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0471,threshold,WARNING,TLM_COMM_AUX_07,value > 1000,COMM auxiliary 7 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0472,threshold,WARNING,TLM_CDH_AUX_08,value > 1000,CDH auxiliary 8 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0473,threshold,WARNING,TLM_THERMAL_AUX_09,value > 1000,THERMAL auxiliary 9 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0474,threshold,WARNING,TLM_PAYLOAD_AUX_10,value > 1000,PAYLOAD auxiliary 10 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0475,threshold,WARNING,TLM_PROP_AUX_11,value > 1000,PROP auxiliary 11 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0476,threshold,WARNING,TLM_EPS_AUX_12,value > 1000,EPS auxiliary 12 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0477,threshold,WARNING,TLM_ADCS_AUX_13,value > 1000,ADCS auxiliary 13 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_COMM_AUX_0478,threshold,WARNING,TLM_COMM_AUX_14,value > 1000,COMM auxiliary 14 out of range,FDIR_COMM_001,COMM_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_CDH_AUX_0479,threshold,WARNING,TLM_CDH_AUX_15,value > 1000,CDH auxiliary 15 out of range,FDIR_CDH_001,CDH_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_THERMAL_AUX_0480,threshold,WARNING,TLM_THERMAL_AUX_00,value > 1000,THERMAL auxiliary 0 out of range,FDIR_THM_001,THERMAL_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PAYLOAD_AUX_0481,threshold,WARNING,TLM_PAYLOAD_AUX_01,value > 1000,PAYLOAD auxiliary 1 out of range,FDIR_PAY_001,PAYLOAD_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_PROP_AUX_0482,threshold,WARNING,TLM_PROP_AUX_02,value > 1000,PROP auxiliary 2 out of range,FDIR_PROP_001,PROP_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_EPS_AUX_0483,threshold,WARNING,TLM_EPS_AUX_03,value > 1000,EPS auxiliary 3 out of range,FDIR_EPS_001,EPS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
ALT_ADCS_AUX_0484,threshold,WARNING,TLM_ADCS_AUX_04,value > 1000,ADCS auxiliary 4 out of range,FDIR_ADCS_001,ADCS_OVERVIEW,1.0,ops-team,2024-01-15,2024-09-01,no,yes,auto-generated
